id,name,address,prefecture,city,latitude,longitude,phone,business_hours,is_24h,has_vacuum,has_high_pressure,has_foam,has_wax,has_air_gun,base_price,payment_methods,google_place_id,rating,total_reviews,created_at,updated_at,location,has_auto_gate_nonbrush,has_non_brush,has_self_wash,has_auto_wash,has_mat_wash,url,notes,price_range,x_post_url,is_active,has_unlimited_water,description,google_rating,google_user_ratings_total,google_reviews
"2ddce9db-8cc6-4419-ab23-ad2fe83ea1f2","ヤマウチセルフ多肥","〒761-8076 香川県高松市多肥上町字立石1870-3","香川県","高松市",34.2895699,134.0556095,,"月: 06:00 - 24:00 火: 06:00 - 24:00 水: 06:00 - 24:00 木: 06:00 - 24:00 金: 06:00 - 24:00 土: 06:00 - 24:00 日: 06:00 - 24:00",false,false,true,false,false,false,,"","ChIJU1m9337qUzUR-PYtP4QUa08",,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:40:06.375773+00:00","0101000020E61000001AFB928DC7C16040F73361A010254140",false,true,false,false,false,,"2025年6月よりノーブラシ洗車導入。",,,true,false,"愛車をピカピカにするなら、高松市の「ヤマウチセルフ多肥」はどうだ？  利用者からは「近くの他のENEOSは171〜3/Lとかでしたが、口コミで地域最安値ということを信じていくと本当に安い！ 基本的に他のガソリンスタンドさんが163〜7円/Lを掲...」なんて声も上がっているみたいだぜ。（星4評価）  なんと**ノンブラシ洗車機**があるんだ！ブラシ傷を気にせず、コーティング車も安心して洗えるぜ。  営業時間は要確認だ。時間内に行ってくれよな！  ちなみに、2025年6月よりノーブラシ洗車導入。 という情報もあるみたいだ。  洗車ライフを楽しんでくれよな！",3.7,108,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"2e2dbfe4-176f-4235-aaa1-5d18ea2356a2","シャワーストリートSP（コインランドリーBOX和戸）","〒400-0812 山梨県甲府市和戸町554-1 ※付近","山梨県","甲府市",35.6501017,138.6013084,,"24時間",true,false,true,false,false,false,,"","ChIJz_FNEgv7G2ARTH9JvK-3UYs",,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:31:36.641382+00:00","0101000020E6100000EC191DEB3D5361407949528836D34140",false,true,false,false,false,,"甲府市でノンブラシ洗車機設置の代表店。",,,true,false,"噂の洗車場、「シャワーストリートSP（コインランドリーBOX和戸）」を紹介するぜ！場所は甲府市だ。  利用者からは「自宅が近いので便利に利用させてもらっています。 ジェット洗車機が６機と自動タイプが１機、クリーナーが４機あり他にコインランドリーも併設しています。 両替機は無く...」なんて声も上がっているみたいだぜ。（星4評価）  なんと**ノンブラシ洗車機**があるんだ！ブラシ傷を気にせず、コーティング車も安心して洗えるぜ。  しかも**24時間営業**！深夜のドライブついでや、早朝の空いている時間にゆっくり洗車できるのは最高だよな。  ちなみに、甲府市でノンブラシ洗車機設置の代表店。 という情報もあるみたいだ。  近くに行ったら寄ってみてくれよな！",3.4,74,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"2e5f8c3b-5416-4f99-b126-6e34ef778e38","洗車のジャバ 東大阪南店","大阪府東大阪市南上小阪10-60","大阪府","東大阪市",34.6458988,135.5901147,,"月: 05:00 - 24:00 火: 05:00 - 24:00 水: 05:00 - 24:00 木: 05:00 - 24:00 金: 05:00 - 24:00 土: 05:00 - 24:00 日: 05:00 - 24:00",false,false,true,false,false,false,,"","ChIJTQ8WFXDfAGARrfedTTzL_eU",,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:40:06.536644+00:00","0101000020E6100000712C3938E2F260404843D7CFAC524140",false,true,false,false,false,"https://www.java-style.com/shop/higashi_mina/",,,,true,false,"おっ、ここは東大阪市にある「洗車のジャバ 東大阪南店」だな！  利用者からは「全自動ノーブラシ洗車機JAVA 東大阪南店さん。  時々…利用させていただいてます。  夕方頃まではスタッフさんがいるのでタオルやガラス拭き等を貸してもらいます...」なんて声も上がっているみたいだぜ。（星4評価）  なんと**ノンブラシ洗車機**があるんだ！ブラシ傷を気にせず、コーティング車も安心して洗えるぜ。  営業時間は不明だ。時間内に行ってくれよな！  週末の洗車はここに決まりだな！",3.7,75,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"2e661ede-ef64-4907-932c-14b909c8bb09","カーピカランド南の丘","大阪府貝塚市三ツ松1592","大阪府","貝塚市",34.4043954,135.3820815,,"月: 06:00 - 22:00 火: 06:00 - 22:00 水: 06:00 - 22:00 木: 06:00 - 22:00 金: 06:00 - 22:00 土: 06:00 - 22:00 日: 06:00 - 22:00",false,false,true,false,false,false,,"","ChIJbWTMfDjPAGARj_d-u06UfKg",,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:40:06.625246+00:00","0101000020E6100000035DFB023AEC604090D37C3AC3334140",false,false,false,true,false,,,,,true,false,"噂の洗車場、「カーピカランド南の丘」を紹介するぜ！場所は貝塚市だ。  利用者からは「自動洗車機が3台+自動洗車が1台ですが 3台スペースの所に有料で使える水道ほうすが欲しい、なんなら自動洗車機でわなくて、有料の水道でも良いかなと思っている。 今...」なんて声も上がっているみたいだぜ。（星4評価）  **門型自動洗車機**があるから、手軽にサッと汚れを落としたい時にも便利だ。  営業時間は不明だ。時間内に行ってくれよな！  週末の洗車はここに決まりだな！",3.6,17,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"2f2867fd-3d7a-4c58-bdee-d1af83cfa5f2","KKR ドライブスルー洗車場","〒887-0014 宮崎県日南市岩崎1丁目3953-1","宮崎県","日南市",31.601975,131.3787684,,"月: 08:00 - 19:30 火: 08:00 - 19:30 水: 08:00 - 19:30 木: 08:00 - 19:30 金: 08:00 - 19:30 土: 08:00 - 19:30 日: 08:00 - 19:30",false,false,true,false,false,false,,"","ChIJkeQcurjXODURC2bbtDx_-YY",,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:40:06.737576+00:00","0101000020E61000004458E8DE1E6C604075029A081B9A3F40",false,true,false,false,false,,"ノンブラシ洗車機の設置が確認されています。",,,true,false,"噂の洗車場、「KKR ドライブスルー洗車場」を紹介するぜ！場所は日南市だ。  利用者からは「洗車がよだきぃ人には最適‼️ 拭かんでいいから(笑) ここの洗車機は汚れが取れんかった‼️やら言う人、洗車のやり方間違ってるんだろうな。」なんて声も上がっているみたいだぜ。（星5評価）  なんと**ノンブラシ洗車機**があるんだ！ブラシ傷を気にせず、コーティング車も安心して洗えるぜ。  営業時間は不明だ。時間内に行ってくれよな！  ちなみに、ノンブラシ洗車機の設置が確認されています。 という情報もあるみたいだ。  近くに行ったら寄ってみてくれよな！",3.8,9,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"31c35470-130e-4404-8bde-db8f01d453f8","Whitepit 紀三井寺店","和歌山県和歌山市紀三井寺539-7","和歌山県","和歌山市",34.1790189,135.186025,,"24時間",false,false,true,false,false,false,,"","ChIJj82OGwBNB2ARhXRmxtfU8RM",,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:36:23.360709+00:00","0101000020E6100000A167B3EAF3E56040D66E6017EA164140",false,false,false,false,false,"https://whitepit.jp/","時間制セルフ洗車",,,true,false,"噂の洗車場、「Whitepit 紀三井寺店」を紹介するぜ！場所は和歌山市だ。  利用者からは「和歌山に行った際に利用させていただきました。 施設はとても清潔感があり、気持ちよく利用できました。また、仕切りがあったため他の利用者を気にしなくて良いところも良...」なんて声も上がっているみたいだぜ。（星5評価）  基本的な設備はしっかり揃っているみたいだぜ。  営業時間は不明だ。時間内に行ってくれよな！  ちなみに、時間制セルフ洗車 という情報もあるみたいだ。  週末の洗車はここに決まりだな！",4.6,20,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"32956f67-23e3-4bd2-9501-6361cbfdc14e","名古屋城プライベートセルフ洗車場（名城公園北）","愛知県名古屋市北区金城2-5-3","愛知県","名古屋市",35.1968521,136.9011985,,"月: 07:00 - 22:00 火: 07:00 - 22:00 水: 07:00 - 22:00 木: 07:00 - 22:00 金: 07:00 - 22:00 土: 07:00 - 22:00 日: 07:00 - 22:00",false,false,true,false,false,false,,"","ChIJ78VLdah3A2ARm61HrwD_Bdo",,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:40:06.891266+00:00","0101000020E610000089963C9ED61C614010D3197332994140",false,false,true,false,false,"https://coubic.com/private-car-wash","予約制ガレージ型セルフ洗車場。純水器完備。",,,true,false,"おっ、ここは名古屋市にある「名古屋城プライベートセルフ洗車場（名城公園北）」だな！  利用者からは「友人とバイク洗車する為に利用しました。 バイク2台並べてもスペースには余裕もあり、且つ洗車道具も揃っていて使い易かったです。時間も選べ利用料も友人と折半したので...」なんて声も上がっているみたいだぜ。（星5評価）  **高圧洗浄機完備**のセルフ洗車スペースがあるから、自分の手で納得いくまで綺麗にできるな。  営業時間は予約制だ。時間内に行ってくれよな！  ちなみに、予約制ガレージ型セルフ洗車場。純水器完備。 という情報もあるみたいだ。  洗車ライフを楽しんでくれよな！",4.6,35,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"34f015b2-c5df-4c25-b1ad-604504623ffb","松村物産 カーロ泉野店","石川県金沢市泉野出町2-1-1","石川県","金沢市",36.5392849,136.6512934,,"月: 09:00 - 18:00 火: 09:00 - 18:00 水: 09:00 - 18:00 木: 09:00 - 18:00 金: 09:00 - 18:00 土: 09:00 - 18:00 日: 09:00 - 18:00",false,true,true,false,false,false,,"","ChIJodWhmGo0-F8RJ8hWZi2bExU",,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:40:06.992031+00:00","0101000020E610000038A34165D7146140025DA04907454240",false,true,false,false,false,"https://makkuru.jp/","強力なノンブラシ洗車機設置。",,,true,false,"噂の洗車場、「松村物産 カーロ泉野店」を紹介するぜ！場所は金沢市だ。  利用者からは「ブラシ洗車機と高圧洗車機の2台が設置されています。拭き上げスペースが広く、ドアを開けて作業がしやすいです。ガラス・ボディー用と下回り用の2種類のタオル、空気入れ...」なんて声も上がっているみたいだぜ。（星4評価）  なんと**ノンブラシ洗車機**があるんだ！ブラシ傷を気にせず、コーティング車も安心して洗えるぜ。 掃除機もあるから、車内のゴミも一掃できるぞ。  営業時間は8:00 - 20:00だ。時間内に行ってくれよな！  ちなみに、強力なノンブラシ洗車機設置。 という情報もあるみたいだ。  近くに行ったら寄ってみてくれよな！",4,91,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"37d46d2b-2279-4410-9ae7-0aeba57f536e","スタジアム洗車場","岩手県盛岡市上田字登坂長根59-5","岩手県","盛岡市",39.7019558,141.1543303,,"24時間",true,false,true,false,false,false,,"","ChIJGSfZU7V3hV8Rf7d5j7DFeWY",,0,"2025-12-26T19:35:00.199772+00:00","2025-12-30T23:02:41.752157+00:00","0101000020E610000005E91846F0A46140671E0AB0D9D94340",false,true,false,false,false,,"ノンブラシ自動洗車機あり。コインランドリー併設。",,,true,false,"おっ、ここは盛岡市にある「スタジアム洗車場」だな！  利用者からは「ひろめのスペースで、洗車後の拭き上げやコイン式掃除機で車内の清掃も楽々です。 水道はありますが、水圧が弱くバケツに貯めるのに時間がかかります。 ゲート型の洗車機...」なんて声も上がっているみたいだぜ。（星5評価）  なんと**ノンブラシ洗車機**があるんだ！ブラシ傷を気にせず、コーティング車も安心して洗えるぜ。  しかも**24時間営業**！深夜のドライブついでや、早朝の空いている時間にゆっくり洗車できるのは最高だよな。  ちなみに、ノンブラシ自動洗車機あり。コインランドリー併設。 という情報もあるみたいだ。  洗車ライフを楽しんでくれよな！",3.3,68,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"3aceb1fa-69b5-4470-8291-fc9279e30312","カーピカランド綾園","大阪府高石市綾園7-2","大阪府","高石市",34.5160256,135.4267126,,"月: 06:00 - 22:00 火: 06:00 - 22:00 水: 06:00 - 22:00 木: 06:00 - 22:00 金: 06:00 - 22:00 土: 06:00 - 22:00 日: 06:00 - 22:00",false,false,true,false,false,false,,"","ChIJeWzryx_FAGAR3N3sW9QrBZ8",,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:40:07.151697+00:00","0101000020E610000051B92EA1A7ED60400BF379200D424140",false,false,false,true,false,,,,,true,false,"愛車をピカピカにするなら、高石市の「カーピカランド綾園」はどうだ？  利用者からは「朝早くから使えるので便利です。 敷地が狭く、入口も狭いので幅の大きい車はちょっと大変かも。 隣は仕切られてるけど、上の隙間からめっちゃ水しぶき飛んでくるので、 ...」なんて声も上がっているみたいだぜ。（星4評価）  **門型自動洗車機**があるから、手軽にサッと汚れを落としたい時にも便利だ。  営業時間は不明だ。時間内に行ってくれよな！  近くに行ったら寄ってみてくれよな！",3.5,36,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"3b13070a-6a22-41b4-b8a3-f71b65db41cd","クリーンプラザ 本町田","〒194-0032 東京都町田市本町田","不明","町田市",35.564839,139.4444992,,"不明",false,false,true,false,false,false,,"",,,0,"2025-12-26T19:35:00.199772+00:00","2025-12-30T23:02:40.237006+00:00","0101000020E610000024E36256396E6140AF40F4A44CC84140",false,false,true,false,false,,"全国リサーチ追加 (首都圏・東海編)",,,true,false,"噂の洗車場、「クリーンプラザ 本町田」を紹介するぜ！場所は町田市だ。  **高圧洗浄機完備**のセルフ洗車スペースがあるから、自分の手で納得いくまで綺麗にできるな。  営業時間は不明だ。時間内に行ってくれよな！  ちなみに、全国リサーチ追加 (首都圏・東海編) という情報もあるみたいだ。  愛車が綺麗になると気分も上がるよな！ぜひ行ってみてくれ！",,,
"3b1c90d2-baf8-4e59-999f-3e6c8ce60d3b","カーピカランド中原","神奈川県川崎市中原区下小田中4-14-3","神奈川県","川崎市",35.5760152,139.6377599,,"月: 07:00 - 21:00 火: 07:00 - 21:00 水: 07:00 - 21:00 木: 07:00 - 21:00 金: 07:00 - 21:00 土: 07:00 - 21:00 日: 07:00 - 21:00",false,false,true,false,false,false,,"","ChIJ1dKH4Jb1GGARM-ReP5yjSSY",,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:40:07.288583+00:00","0101000020E61000006826738768746140DCFFB6DDBAC94140",false,false,false,true,false,,,,,true,false,"噂の洗車場、「カーピカランド中原」を紹介するぜ！場所は川崎市だ。  利用者からは「2022年10月追記 10月から水洗車が5分に減っていました。  500円で水洗車。6分間使えて、一時停止は5分間用意されている。一時停止の5分間を使い切ると、...」なんて声も上がっているみたいだぜ。（星4評価）  **門型自動洗車機**があるから、手軽にサッと汚れを落としたい時にも便利だ。  営業時間は不明だ。時間内に行ってくれよな！  近くに行ったら寄ってみてくれよな！",3.7,228,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"3bca0b06-7405-4119-b59a-e55256433bd9","Whitepit 尼崎玉江橋店","兵庫県尼崎市東難波町5-31-8","兵庫県","尼崎市",34.7212017,135.4183729,,"24時間",false,false,true,false,false,false,,"","ChIJgQ5Jy-nvAGARWuzrXE81ewE",,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:36:24.034413+00:00","0101000020E61000000C61904F63ED6040E9A85956505C4140",false,false,false,false,false,"https://whitepit.jp/","時間制セルフ洗車",,,true,false,"おっ、ここは尼崎市にある「Whitepit 尼崎玉江橋店」だな！  利用者からは「大変綺麗な洗車スペースで、この設備を24時間使えるのは本当に有難いです。夜は騒音とか大丈夫なのかなと思いましたが、周りに住宅などなく国道の方が煩いくらいで安心し...」なんて声も上がっているみたいだぜ。（星5評価）  基本的な設備はしっかり揃っているみたいだぜ。  営業時間は不明だ。時間内に行ってくれよな！  ちなみに、時間制セルフ洗車 という情報もあるみたいだ。  週末の洗車はここに決まりだな！",3.4,24,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"3db720e3-ee5a-4a22-b995-e8807ff5ffde","ウオッシュザウルス新大阪","大阪府大阪市東淀川区宮原2-1","大阪府","大阪市",34.7387545,135.5023618,,"月: 07:00 - 22:30 火: 07:00 - 22:30 水: 07:00 - 22:30 木: 07:00 - 22:30 金: 07:00 - 22:30 土: 07:00 - 22:30 日: 07:00 - 22:30",false,false,true,false,false,false,,"",,,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:40:07.447753+00:00","0101000020E61000004FB80D5913F06040ECA2E8818F5E4140",false,false,true,false,false,,"全国リサーチ追加 (大阪編)",,,true,false,"愛車をピカピカにするなら、大阪市の「ウオッシュザウルス新大阪」はどうだ？  **高圧洗浄機完備**のセルフ洗車スペースがあるから、自分の手で納得いくまで綺麗にできるな。  営業時間は不明だ。時間内に行ってくれよな！  ちなみに、全国リサーチ追加 (大阪編) という情報もあるみたいだ。  近くに行ったら寄ってみてくれよな！",,,
"3dcb91f8-8afe-4cad-b961-f0c67671f5a4","CARWASHDEPOT 野々市市矢作店","〒921-8822 石川県野々市市矢作2丁目105","石川県","野々市",36.5219426,136.6126468,,"月: 05:00 - 23:00 火: 05:00 - 23:00 水: 05:00 - 23:00 木: 05:00 - 23:00 金: 05:00 - 23:00 土: 05:00 - 23:00 日: 05:00 - 23:00",false,false,true,false,false,false,,"","ChIJPednE9k1-F8RAUf4n09-3Mc",,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:40:07.563473+00:00","0101000020E6100000F83F76CD9A136140D2B1DE03CF424240",false,true,false,false,false,,"ノーブラシ門型自動洗車機2台のみの専門店。",,,true,false,"噂の洗車場、「CARWASHDEPOT 野々市市矢作店」を紹介するぜ！場所は野々市だ。  利用者からは「バイクも気兼ねなく洗車出来ました。お釣りも出ず、価格も安くはないけれど、隣のコインランドリーの中で両替出来るから問題なし。広いしゆっくり出来た。」なんて声も上がっているみたいだぜ。（星4評価）  なんと**ノンブラシ洗車機**があるんだ！ブラシ傷を気にせず、コーティング車も安心して洗えるぜ。  営業時間は不明だ。時間内に行ってくれよな！  ちなみに、ノーブラシ門型自動洗車機2台のみの専門店。 という情報もあるみたいだ。  近くに行ったら寄ってみてくれよな！",3.1,63,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"3e9d3505-3a4f-4a39-9512-6b8a6da51584","カーピカランド藤阪","大阪府枚方市藤阪東町4-7","大阪府","枚方市",34.8168945,135.7101377,,"不明",false,false,true,false,false,false,,"","ChIJT8uYewobAWARzUedQO8KRV0",,0,"2025-12-26T19:35:00.199772+00:00","2025-12-30T23:02:38.40674+00:00","0101000020E610000003A5B272B9F6604021E4BCFF8F684140",false,false,true,false,false,,"全国リサーチ追加 (大阪編)",,,true,false,"おっ、ここは枚方市にある「カーピカランド藤阪」だな！  利用者からは「晴れた週末は混雑していますが、平日はわりと利用者は少なく、のんびりと使える洗車場です。 高圧洗浄機が4台、室内掃除機が2台あり、バケツなどに水を汲んだりするため...」なんて声も上がっているみたいだぜ。（星4評価）  **高圧洗浄機完備**のセルフ洗車スペースがあるから、自分の手で納得いくまで綺麗にできるな。  営業時間は不明だ。時間内に行ってくれよな！  ちなみに、全国リサーチ追加 (大阪編) という情報もあるみたいだ。  洗車ライフを楽しんでくれよな！",3.4,28,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"3fa96340-69f7-4a5d-a6de-22ccaf05fbdc","CAR WASH 24時間 コイン洗車","〒065-0011 北海道札幌市東区北11条東11丁目1","北海道","札幌市",43.0617713,141.3544506,,"24時間",true,false,true,false,false,false,,"","ChIJqVF8Gb4pC18RIGie7j_6jBo",,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:31:37.724445+00:00","0101000020E610000086E1C8A857AB61406BAA381FE8874540",false,false,true,false,false,,"スプレー4台、温水あり。手洗いノンブラシ派に。",,,true,false,"おっ、ここは札幌市にある「CAR WASH 24時間 コイン洗車」だな！  利用者からは「温水洗車　３分　200円 短時間で、ちょとだけ洗車。 ちょうど良い。」なんて声も上がっているみたいだぜ。（星4評価）  **高圧洗浄機完備**のセルフ洗車スペースがあるから、自分の手で納得いくまで綺麗にできるな。  しかも**24時間営業**！深夜のドライブついでや、早朝の空いている時間にゆっくり洗車できるのは最高だよな。  ちなみに、スプレー4台、温水あり。手洗いノンブラシ派に。 という情報もあるみたいだ。  近くに行ったら寄ってみてくれよな！",3.7,165,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"3fba7332-016c-448a-9eb1-eabd7b970e57","ALAUDAY 東大阪店","〒578-0901 大阪府東大阪市加納5丁目15-3","大阪府","東大阪市",34.6792862,135.600851,,"月: 07:00 - 21:00 火: 07:00 - 21:00 水: 07:00 - 21:00 木: 07:00 - 21:00 金: 07:00 - 21:00 土: 07:00 - 21:00 日: 07:00 - 21:00",false,false,true,false,false,false,,"","ChIJcy23dAAhAWAR2C030J2JLrc",,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:40:07.793188+00:00","0101000020E61000009B58E02B3AF36040E3CFA6D9F2564140",false,false,false,false,false,"https://www.soft99.co.jp/","ソフト99運営の新型セルフ洗車場",,,true,false,"おっ、ここは東大阪市にある「ALAUDAY 東大阪店」だな！  利用者からは「セルフ洗車場がオープンしたとのことなので、3週間くらい洗ってなかったハスラーを洗車しに行きました。 専用のアプリにクレカを登録しないと利用できないので注意。洗車...」なんて声も上がっているみたいだぜ。（星4評価）  基本的な設備はしっかり揃っているみたいだぜ。  営業時間は不明だ。時間内に行ってくれよな！  ちなみに、ソフト99運営の新型セルフ洗車場 という情報もあるみたいだ。  近くに行ったら寄ってみてくれよな！",3.5,17,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"410e5a78-2796-4944-9091-c40a435a82ae","カーランドリートップ","愛知県豊川市","愛知県","豊川市",34.8267523,137.3757774,,"不明",false,false,true,false,false,false,,"","ChIJLQjBtgLNBGARko8kwtViVrI",,0,"2025-12-26T19:35:00.199772+00:00","2025-12-30T23:02:40.72439+00:00","0101000020E61000006E72535E062C61404732F504D3694140",false,false,true,false,false,,"全国リサーチ追加 (首都圏・東海編)",,,true,false,"愛車をピカピカにするなら、豊川市の「カーランドリートップ」はどうだ？  利用者からは「朝5時から空いていて、涼しい時間から洗車でき、のんびり手洗いとかできるのがいい。 自販機と簡易トイレもあるのもすばらしい。」なんて声も上がっているみたいだぜ。（星5評価）  **高圧洗浄機完備**のセルフ洗車スペースがあるから、自分の手で納得いくまで綺麗にできるな。  営業時間は不明だ。時間内に行ってくれよな！  ちなみに、全国リサーチ追加 (首都圏・東海編) という情報もあるみたいだ。  洗車ライフを楽しんでくれよな！",3.6,55,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"4406df60-5ac3-4a4b-8f7b-c12587b22ecf","ウォッシュクリーン大泉","〒178-0062 東京都練馬区大泉町1丁目46-4","不明","練馬区",35.7643751,139.6018654,,"月: 06:00 - 21:00 火: 06:00 - 21:00 水: 06:00 - 20:00 木: 06:00 - 21:00 金: 06:00 - 21:00 土: 06:00 - 21:00 日: 06:00 - 21:00",false,false,true,false,false,false,,"","ChIJTT96taruGGARYKL68x_NLrI",,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:40:07.96316+00:00","0101000020E610000002333A7B427361403930140BD7E14140",false,false,true,false,false,,"全国リサーチ追加 (首都圏・東海編)",,,true,false,"おっ、ここは練馬区にある「ウォッシュクリーン大泉」だな！  利用者からは「今では数少ないスプレーガンコイン洗車場です。 機械式の洗車機も2台あります。 ただ場所が分かりづらいです。 トイレもあるので安心です。」なんて声も上がっているみたいだぜ。（星5評価）  **高圧洗浄機完備**のセルフ洗車スペースがあるから、自分の手で納得いくまで綺麗にできるな。  営業時間は不明だ。時間内に行ってくれよな！  ちなみに、全国リサーチ追加 (首都圏・東海編) という情報もあるみたいだ。  週末の洗車はここに決まりだな！",3.4,301,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"44796823-2b1c-475d-8985-d6256ddbb6cc","洗車のジャバ 京橋店","大阪府大阪市都島区片町2-3-2","大阪府","大阪市",34.6940641,135.5287075,,"月: 05:00 - 24:00 火: 05:00 - 24:00 水: 05:00 - 24:00 木: 05:00 - 24:00 金: 05:00 - 24:00 土: 05:00 - 24:00 日: 05:00 - 24:00",false,false,true,false,false,false,,"","ChIJYwvAR9TgAGAR9W6p5IHmRw4",,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:40:08.068889+00:00","0101000020E6100000CCB4FD2BEBF06040F169A917D7584140",false,true,false,false,false,"https://www.java-style.com/shop/kyobashi/",,,,true,false,"愛車をピカピカにするなら、大阪市の「洗車のジャバ 京橋店」はどうだ？  利用者からは「ノーブラシ洗車なので洗車キズがつかない安心できる洗車場。  セルフもあるし、日中はガラスコーティングもスタッフの人がやってくれるみたいなので、洗車したい方におす...」なんて声も上がっているみたいだぜ。（星4評価）  なんと**ノンブラシ洗車機**があるんだ！ブラシ傷を気にせず、コーティング車も安心して洗えるぜ。  営業時間は不明だ。時間内に行ってくれよな！  洗車ライフを楽しんでくれよな！",3.4,335,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"460a179f-1392-470c-9c2f-6f138e6360f5","カーピカランド ピットイン","〒446-0026 愛知県安城市安城町西広畔34-1","愛知県","安城市",34.9586216,137.0803649,,"月: 06:00 - 22:00 火: 06:00 - 22:00 水: 06:00 - 22:00 木: 06:00 - 22:00 金: 06:00 - 22:00 土: 06:00 - 22:00 日: 06:00 - 22:00",false,false,true,false,false,false,,"","ChIJ___6z5SZBGAR6UeUmTqJFqo",,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:40:08.197979+00:00","0101000020E6100000E2276959922261409E9ED21CB47A4140",false,false,true,false,false,,"全国リサーチ追加 (首都圏・東海編)",,,true,false,"噂の洗車場、「カーピカランド ピットイン」を紹介するぜ！場所は安城市だ。  利用者からは「吹上場が屋根ありで、照明の光加減も抜群なので、洗車後の手入れが非常に捗ります。 市内のコイン洗車場は住宅街にあることが多くて、気をつかうのですが、ここは大通りに...」なんて声も上がっているみたいだぜ。（星5評価）  **高圧洗浄機完備**のセルフ洗車スペースがあるから、自分の手で納得いくまで綺麗にできるな。  営業時間は不明だ。時間内に行ってくれよな！  ちなみに、全国リサーチ追加 (首都圏・東海編) という情報もあるみたいだ。  週末の洗車はここに決まりだな！",3.6,69,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
"480c2ecf-2f7a-4f99-88b5-30fbc26cec83","サクセス洗車場 広島1号店","広島県広島市佐伯区石内南4丁目3-5","広島県","広島市",34.4134524,132.3896133,,"月: 05:30 - 21:30 火: 05:30 - 21:30 水: 05:30 - 21:30 木: 05:30 - 21:30 金: 05:30 - 21:30 土: 05:30 - 21:30 日: 05:30 - 21:30",false,false,true,false,false,false,,"","ChIJX5y5wgi9WjURvKVrBaNTVD8",,0,"2025-12-26T19:35:00.199772+00:00","2026-01-06T20:40:08.306127+00:00","0101000020E6100000C6B24FB6778C6040F2391C02EC344140",false,true,false,false,false,,"中国地方初のノーブラシ門型洗車機導入店。",,,true,false,"おっ、ここは広島市にある「サクセス洗車場 広島1号店」だな！  利用者からは「ブラシを使用しない高圧水流での洗車場です。運転免許センターへの入口付近の角地にあり目立ちます。 現在は洗車機2台が稼働しており、拭き取り場が広くてタオルや手洗い...」なんて声も上がっているみたいだぜ。（星5評価）  なんと**ノンブラシ洗車機**があるんだ！ブラシ傷を気にせず、コーティング車も安心して洗えるぜ。  営業時間は5:30 - 21:30だ。時間内に行ってくれよな！  ちなみに、中国地方初のノーブラシ門型洗車機導入店。 という情報もあるみたいだ。  週末の洗車はここに決まりだな！",4.1,35,"[object Object]|[object Object]|[object Object]|[object Object]|[object Object]"
